archive,module_member,n_functions,n_air_intrinsics,n_llvm_intrinsics,n_internal_callees,n_other_callees,air_stems,sample_internal,evidence,source_ref
MTLRaytracingRuntime.rtlib,__air_raytracing_impl_commit_bounding_box_intersection_intersection_query_multi_level_instancing,1,0,1,0,0,,,apple_rtlib_ir,lib/darwin/MTLRaytracingRuntime.rtlib::__air_raytracing_impl_commit_bounding_box_intersection_intersection_query_multi_level_instancing
MTLRaytracingRuntime.rtlib,__air_raytracing_impl_commit_bounding_box_intersection_intersection_query_multi_level_instancing_curve_data,1,0,1,0,0,,,apple_rtlib_ir,lib/darwin/MTLRaytracingRuntime.rtlib::__air_raytracing_impl_commit_bounding_box_intersection_intersection_query_multi_level_instancing_curve_data
MTLRaytracingRuntime.rtlib,__air_raytracing_impl_commit_bounding_box_intersection_intersection_query_multi_level_instancing_triangle_data,1,0,1,0,0,,,apple_rtlib_ir,lib/darwin/MTLRaytracingRuntime.rtlib::__air_raytracing_impl_commit_bounding_box_intersection_intersection_query_multi_level_instancing_triangle_data
MTLRaytracingRuntime.rtlib,__air_raytracing_impl_commit_bounding_box_intersection_intersection_query_multi_level_instancing_triangle_data_curve_data,1,0,1,0,0,,,apple_rtlib_ir,lib/darwin/MTLRaytracingRuntime.rtlib::__air_raytracing_impl_commit_bounding_box_intersection_intersection_query_multi_level_instancing_triangle_data_curve_data
MTLRaytracingRuntime.rtlib,__air_raytracing_impl_commit_curve_intersection_intersection_query_multi_level_instancing,1,0,1,0,0,,,apple_rtlib_ir,lib/darwin/MTLRaytracingRuntime.rtlib::__air_raytracing_impl_commit_curve_intersection_intersection_query_multi_level_instancing
MTLRaytracingRuntime.rtlib,__air_raytracing_impl_commit_curve_intersection_intersection_query_multi_level_instancing_curve_data,1,0,1,0,0,,,apple_rtlib_ir,lib/darwin/MTLRaytracingRuntime.rtlib::__air_raytracing_impl_commit_curve_intersection_intersection_query_multi_level_instancing_curve_data
MTLRaytracingRuntime.rtlib,__air_raytracing_impl_commit_curve_intersection_intersection_query_multi_level_instancing_triangle_data,1,0,1,0,0,,,apple_rtlib_ir,lib/darwin/MTLRaytracingRuntime.rtlib::__air_raytracing_impl_commit_curve_intersection_intersection_query_multi_level_instancing_triangle_data
MTLRaytracingRuntime.rtlib,__air_raytracing_impl_commit_curve_intersection_intersection_query_multi_level_instancing_triangle_data_curve_data,1,0,1,0,0,,,apple_rtlib_ir,lib/darwin/MTLRaytracingRuntime.rtlib::__air_raytracing_impl_commit_curve_intersection_intersection_query_multi_level_instancing_triangle_data_curve_data
MTLRaytracingRuntime.rtlib,__air_raytracing_impl_commit_triangle_intersection_intersection_query_multi_level_instancing,1,0,1,0,0,,,apple_rtlib_ir,lib/darwin/MTLRaytracingRuntime.rtlib::__air_raytracing_impl_commit_triangle_intersection_intersection_query_multi_level_instancing
MTLRaytracingRuntime.rtlib,__air_raytracing_impl_commit_triangle_intersection_intersection_query_multi_level_instancing_curve_data,1,0,1,0,0,,,apple_rtlib_ir,lib/darwin/MTLRaytracingRuntime.rtlib::__air_raytracing_impl_commit_triangle_intersection_intersection_query_multi_level_instancing_curve_data
MTLRaytracingRuntime.rtlib,__air_raytracing_impl_commit_triangle_intersection_intersection_query_multi_level_instancing_triangle_data,1,0,1,0,0,,,apple_rtlib_ir,lib/darwin/MTLRaytracingRuntime.rtlib::__air_raytracing_impl_commit_triangle_intersection_intersection_query_multi_level_instancing_triangle_data
MTLRaytracingRuntime.rtlib,__air_raytracing_impl_commit_triangle_intersection_intersection_query_multi_level_instancing_triangle_data_curve_data,1,0,1,0,0,,,apple_rtlib_ir,lib/darwin/MTLRaytracingRuntime.rtlib::__air_raytracing_impl_commit_triangle_intersection_intersection_query_multi_level_instancing_triangle_data_curve_data
MTLRaytracingRuntime.rtlib,__air_raytracing_impl_intersect,1,8,2,0,1,air.any;air.dot;air.fast_fabs;air.fast_fmax;air.fast_fmin;air.fma;air.get_function_pointer_visible_function_table;air.is_null_visible_function_table,,apple_rtlib_ir,lib/darwin/MTLRaytracingRuntime.rtlib::__air_raytracing_impl_intersect
MTLRaytracingRuntime.rtlib,__air_raytracing_impl_intersect_curve_data,1,8,2,0,1,air.any;air.dot;air.fast_fabs;air.fast_fmax;air.fast_fmin;air.fma;air.get_function_pointer_visible_function_table;air.is_null_visible_function_table,,apple_rtlib_ir,lib/darwin/MTLRaytracingRuntime.rtlib::__air_raytracing_impl_intersect_curve_data
MTLRaytracingRuntime.rtlib,__air_raytracing_impl_intersect_curve_data_primitive_motion,1,13,2,0,1,air.any;air.convert.f.f32.s;air.convert.s.i32.f;air.dot;air.fast_clamp;air.fast_fabs;air.fast_floor;air.fast_fmax;air.fast_fmin;air.fma;air.get_function_pointer_visible_function_table;air.is_null_visible_function_table,,apple_rtlib_ir,lib/darwin/MTLRaytracingRuntime.rtlib::__air_raytracing_impl_intersect_curve_data_primitive_motion
MTLRaytracingRuntime.rtlib,__air_raytracing_impl_intersect_instancing,1,8,2,0,2,air.any;air.dot;air.fast_fabs;air.fast_fmax;air.fast_fmin;air.fma;air.get_function_pointer_visible_function_table;air.is_null_visible_function_table,,apple_rtlib_ir,lib/darwin/MTLRaytracingRuntime.rtlib::__air_raytracing_impl_intersect_instancing
MTLRaytracingRuntime.rtlib,__air_raytracing_impl_intersect_instancing_curve_data,1,8,2,0,2,air.any;air.dot;air.fast_fabs;air.fast_fmax;air.fast_fmin;air.fma;air.get_function_pointer_visible_function_table;air.is_null_visible_function_table,,apple_rtlib_ir,lib/darwin/MTLRaytracingRuntime.rtlib::__air_raytracing_impl_intersect_instancing_curve_data
MTLRaytracingRuntime.rtlib,__air_raytracing_impl_intersect_instancing_curve_data_instance_motion,1,11,3,0,4,air.any;air.convert.f.f32.s;air.convert.s.i32.f;air.dot;air.fast_fabs;air.fast_floor;air.fast_fmax;air.fast_fmin;air.fma;air.get_function_pointer_visible_function_table;air.is_null_visible_function_table,,apple_rtlib_ir,lib/darwin/MTLRaytracingRuntime.rtlib::__air_raytracing_impl_intersect_instancing_curve_data_instance_motion
MTLRaytracingRuntime.rtlib,__air_raytracing_impl_intersect_instancing_curve_data_primitive_motion,1,13,2,0,2,air.any;air.convert.f.f32.s;air.convert.s.i32.f;air.dot;air.fast_clamp;air.fast_fabs;air.fast_floor;air.fast_fmax;air.fast_fmin;air.fma;air.get_function_pointer_visible_function_table;air.is_null_visible_function_table,,apple_rtlib_ir,lib/darwin/MTLRaytracingRuntime.rtlib::__air_raytracing_impl_intersect_instancing_curve_data_primitive_motion
MTLRaytracingRuntime.rtlib,__air_raytracing_impl_intersect_instancing_curve_data_primitive_motion_instance_motion,1,13,3,0,4,air.any;air.convert.f.f32.s;air.convert.s.i32.f;air.dot;air.fast_clamp;air.fast_fabs;air.fast_floor;air.fast_fmax;air.fast_fmin;air.fma;air.get_function_pointer_visible_function_table;air.is_null_visible_function_table,,apple_rtlib_ir,lib/darwin/MTLRaytracingRuntime.rtlib::__air_raytracing_impl_intersect_instancing_curve_data_primitive_motion_instance_motion
MTLRaytracingRuntime.rtlib,__air_raytracing_impl_intersect_instancing_curve_data_world_space_data,1,8,3,0,2,air.any;air.dot;air.fast_fabs;air.fast_fmax;air.fast_fmin;air.fma;air.get_function_pointer_visible_function_table;air.is_null_visible_function_table,,apple_rtlib_ir,lib/darwin/MTLRaytracingRuntime.rtlib::__air_raytracing_impl_intersect_instancing_curve_data_world_space_data
MTLRaytracingRuntime.rtlib,__air_raytracing_impl_intersect_instancing_curve_data_world_space_data_instance_motion,1,11,3,0,4,air.any;air.convert.f.f32.s;air.convert.s.i32.f;air.dot;air.fast_fabs;air.fast_floor;air.fast_fmax;air.fast_fmin;air.fma;air.get_function_pointer_visible_function_table;air.is_null_visible_function_table,,apple_rtlib_ir,lib/darwin/MTLRaytracingRuntime.rtlib::__air_raytracing_impl_intersect_instancing_curve_data_world_space_data_instance_motion
MTLRaytracingRuntime.rtlib,__air_raytracing_impl_intersect_instancing_curve_data_world_space_data_primitive_motion,1,13,3,0,2,air.any;air.convert.f.f32.s;air.convert.s.i32.f;air.dot;air.fast_clamp;air.fast_fabs;air.fast_floor;air.fast_fmax;air.fast_fmin;air.fma;air.get_function_pointer_visible_function_table;air.is_null_visible_function_table,,apple_rtlib_ir,lib/darwin/MTLRaytracingRuntime.rtlib::__air_raytracing_impl_intersect_instancing_curve_data_world_space_data_primitive_motion
MTLRaytracingRuntime.rtlib,__air_raytracing_impl_intersect_instancing_curve_data_world_space_data_primitive_motion_instance_motion,1,13,3,0,4,air.any;air.convert.f.f32.s;air.convert.s.i32.f;air.dot;air.fast_clamp;air.fast_fabs;air.fast_floor;air.fast_fmax;air.fast_fmin;air.fma;air.get_function_pointer_visible_function_table;air.is_null_visible_function_table,,apple_rtlib_ir,lib/darwin/MTLRaytracingRuntime.rtlib::__air_raytracing_impl_intersect_instancing_curve_data_world_space_data_primitive_motion_instance_motion
MTLRaytracingRuntime.rtlib,__air_raytracing_impl_intersect_instancing_instance_motion,1,11,3,0,4,air.any;air.convert.f.f32.s;air.convert.s.i32.f;air.dot;air.fast_fabs;air.fast_floor;air.fast_fmax;air.fast_fmin;air.fma;air.get_function_pointer_visible_function_table;air.is_null_visible_function_table,,apple_rtlib_ir,lib/darwin/MTLRaytracingRuntime.rtlib::__air_raytracing_impl_intersect_instancing_instance_motion
MTLRaytracingRuntime.rtlib,__air_raytracing_impl_intersect_instancing_primitive_motion,1,13,2,0,2,air.any;air.convert.f.f32.s;air.convert.s.i32.f;air.dot;air.fast_clamp;air.fast_fabs;air.fast_floor;air.fast_fmax;air.fast_fmin;air.fma;air.get_function_pointer_visible_function_table;air.is_null_visible_function_table,,apple_rtlib_ir,lib/darwin/MTLRaytracingRuntime.rtlib::__air_raytracing_impl_intersect_instancing_primitive_motion
MTLRaytracingRuntime.rtlib,__air_raytracing_impl_intersect_instancing_primitive_motion_instance_motion,1,13,3,0,4,air.any;air.convert.f.f32.s;air.convert.s.i32.f;air.dot;air.fast_clamp;air.fast_fabs;air.fast_floor;air.fast_fmax;air.fast_fmin;air.fma;air.get_function_pointer_visible_function_table;air.is_null_visible_function_table,,apple_rtlib_ir,lib/darwin/MTLRaytracingRuntime.rtlib::__air_raytracing_impl_intersect_instancing_primitive_motion_instance_motion
MTLRaytracingRuntime.rtlib,__air_raytracing_impl_intersect_instancing_triangle_data,1,8,2,0,2,air.any;air.dot;air.fast_fabs;air.fast_fmax;air.fast_fmin;air.fma;air.get_function_pointer_visible_function_table;air.is_null_visible_function_table,,apple_rtlib_ir,lib/darwin/MTLRaytracingRuntime.rtlib::__air_raytracing_impl_intersect_instancing_triangle_data
MTLRaytracingRuntime.rtlib,__air_raytracing_impl_intersect_instancing_triangle_data_curve_data,1,8,2,0,2,air.any;air.dot;air.fast_fabs;air.fast_fmax;air.fast_fmin;air.fma;air.get_function_pointer_visible_function_table;air.is_null_visible_function_table,,apple_rtlib_ir,lib/darwin/MTLRaytracingRuntime.rtlib::__air_raytracing_impl_intersect_instancing_triangle_data_curve_data
MTLRaytracingRuntime.rtlib,__air_raytracing_impl_intersect_instancing_triangle_data_curve_data_instance_motion,1,11,3,0,4,air.any;air.convert.f.f32.s;air.convert.s.i32.f;air.dot;air.fast_fabs;air.fast_floor;air.fast_fmax;air.fast_fmin;air.fma;air.get_function_pointer_visible_function_table;air.is_null_visible_function_table,,apple_rtlib_ir,lib/darwin/MTLRaytracingRuntime.rtlib::__air_raytracing_impl_intersect_instancing_triangle_data_curve_data_instance_motion
MTLRaytracingRuntime.rtlib,__air_raytracing_impl_intersect_instancing_triangle_data_curve_data_primitive_motion,1,13,2,0,2,air.any;air.convert.f.f32.s;air.convert.s.i32.f;air.dot;air.fast_clamp;air.fast_fabs;air.fast_floor;air.fast_fmax;air.fast_fmin;air.fma;air.get_function_pointer_visible_function_table;air.is_null_visible_function_table,,apple_rtlib_ir,lib/darwin/MTLRaytracingRuntime.rtlib::__air_raytracing_impl_intersect_instancing_triangle_data_curve_data_primitive_motion
MTLRaytracingRuntime.rtlib,__air_raytracing_impl_intersect_instancing_triangle_data_curve_data_primitive_motion_instance_motion,1,13,3,0,4,air.any;air.convert.f.f32.s;air.convert.s.i32.f;air.dot;air.fast_clamp;air.fast_fabs;air.fast_floor;air.fast_fmax;air.fast_fmin;air.fma;air.get_function_pointer_visible_function_table;air.is_null_visible_function_table,,apple_rtlib_ir,lib/darwin/MTLRaytracingRuntime.rtlib::__air_raytracing_impl_intersect_instancing_triangle_data_curve_data_primitive_motion_instance_motion
MTLRaytracingRuntime.rtlib,__air_raytracing_impl_intersect_instancing_triangle_data_curve_data_world_space_data,1,8,3,0,2,air.any;air.dot;air.fast_fabs;air.fast_fmax;air.fast_fmin;air.fma;air.get_function_pointer_visible_function_table;air.is_null_visible_function_table,,apple_rtlib_ir,lib/darwin/MTLRaytracingRuntime.rtlib::__air_raytracing_impl_intersect_instancing_triangle_data_curve_data_world_space_data
MTLRaytracingRuntime.rtlib,__air_raytracing_impl_intersect_instancing_triangle_data_curve_data_world_space_data_instance_motion,1,11,3,0,4,air.any;air.convert.f.f32.s;air.convert.s.i32.f;air.dot;air.fast_fabs;air.fast_floor;air.fast_fmax;air.fast_fmin;air.fma;air.get_function_pointer_visible_function_table;air.is_null_visible_function_table,,apple_rtlib_ir,lib/darwin/MTLRaytracingRuntime.rtlib::__air_raytracing_impl_intersect_instancing_triangle_data_curve_data_world_space_data_instance_motion
MTLRaytracingRuntime.rtlib,__air_raytracing_impl_intersect_instancing_triangle_data_curve_data_world_space_data_primitive_motion,1,13,3,0,2,air.any;air.convert.f.f32.s;air.convert.s.i32.f;air.dot;air.fast_clamp;air.fast_fabs;air.fast_floor;air.fast_fmax;air.fast_fmin;air.fma;air.get_function_pointer_visible_function_table;air.is_null_visible_function_table,,apple_rtlib_ir,lib/darwin/MTLRaytracingRuntime.rtlib::__air_raytracing_impl_intersect_instancing_triangle_data_curve_data_world_space_data_primitive_motion
MTLRaytracingRuntime.rtlib,__air_raytracing_impl_intersect_instancing_triangle_data_curve_data_world_space_data_primitive_motion_instance_motion,1,13,3,0,4,air.any;air.convert.f.f32.s;air.convert.s.i32.f;air.dot;air.fast_clamp;air.fast_fabs;air.fast_floor;air.fast_fmax;air.fast_fmin;air.fma;air.get_function_pointer_visible_function_table;air.is_null_visible_function_table,,apple_rtlib_ir,lib/darwin/MTLRaytracingRuntime.rtlib::__air_raytracing_impl_intersect_instancing_triangle_data_curve_data_world_space_data_primitive_motion_instance_motion
MTLRaytracingRuntime.rtlib,__air_raytracing_impl_intersect_instancing_triangle_data_instance_motion,1,11,3,0,4,air.any;air.convert.f.f32.s;air.convert.s.i32.f;air.dot;air.fast_fabs;air.fast_floor;air.fast_fmax;air.fast_fmin;air.fma;air.get_function_pointer_visible_function_table;air.is_null_visible_function_table,,apple_rtlib_ir,lib/darwin/MTLRaytracingRuntime.rtlib::__air_raytracing_impl_intersect_instancing_triangle_data_instance_motion
MTLRaytracingRuntime.rtlib,__air_raytracing_impl_intersect_instancing_triangle_data_primitive_motion,1,13,2,0,2,air.any;air.convert.f.f32.s;air.convert.s.i32.f;air.dot;air.fast_clamp;air.fast_fabs;air.fast_floor;air.fast_fmax;air.fast_fmin;air.fma;air.get_function_pointer_visible_function_table;air.is_null_visible_function_table,,apple_rtlib_ir,lib/darwin/MTLRaytracingRuntime.rtlib::__air_raytracing_impl_intersect_instancing_triangle_data_primitive_motion
MTLRaytracingRuntime.rtlib,__air_raytracing_impl_intersect_instancing_triangle_data_primitive_motion_instance_motion,1,13,3,0,4,air.any;air.convert.f.f32.s;air.convert.s.i32.f;air.dot;air.fast_clamp;air.fast_fabs;air.fast_floor;air.fast_fmax;air.fast_fmin;air.fma;air.get_function_pointer_visible_function_table;air.is_null_visible_function_table,,apple_rtlib_ir,lib/darwin/MTLRaytracingRuntime.rtlib::__air_raytracing_impl_intersect_instancing_triangle_data_primitive_motion_instance_motion
MTLRaytracingRuntime.rtlib,__air_raytracing_impl_intersect_instancing_triangle_data_world_space_data,1,8,3,0,2,air.any;air.dot;air.fast_fabs;air.fast_fmax;air.fast_fmin;air.fma;air.get_function_pointer_visible_function_table;air.is_null_visible_function_table,,apple_rtlib_ir,lib/darwin/MTLRaytracingRuntime.rtlib::__air_raytracing_impl_intersect_instancing_triangle_data_world_space_data
MTLRaytracingRuntime.rtlib,__air_raytracing_impl_intersect_instancing_triangle_data_world_space_data_instance_motion,1,11,3,0,4,air.any;air.convert.f.f32.s;air.convert.s.i32.f;air.dot;air.fast_fabs;air.fast_floor;air.fast_fmax;air.fast_fmin;air.fma;air.get_function_pointer_visible_function_table;air.is_null_visible_function_table,,apple_rtlib_ir,lib/darwin/MTLRaytracingRuntime.rtlib::__air_raytracing_impl_intersect_instancing_triangle_data_world_space_data_instance_motion
MTLRaytracingRuntime.rtlib,__air_raytracing_impl_intersect_instancing_triangle_data_world_space_data_primitive_motion,1,13,3,0,2,air.any;air.convert.f.f32.s;air.convert.s.i32.f;air.dot;air.fast_clamp;air.fast_fabs;air.fast_floor;air.fast_fmax;air.fast_fmin;air.fma;air.get_function_pointer_visible_function_table;air.is_null_visible_function_table,,apple_rtlib_ir,lib/darwin/MTLRaytracingRuntime.rtlib::__air_raytracing_impl_intersect_instancing_triangle_data_world_space_data_primitive_motion
MTLRaytracingRuntime.rtlib,__air_raytracing_impl_intersect_instancing_triangle_data_world_space_data_primitive_motion_instance_motion,1,13,3,0,4,air.any;air.convert.f.f32.s;air.convert.s.i32.f;air.dot;air.fast_clamp;air.fast_fabs;air.fast_floor;air.fast_fmax;air.fast_fmin;air.fma;air.get_function_pointer_visible_function_table;air.is_null_visible_function_table,,apple_rtlib_ir,lib/darwin/MTLRaytracingRuntime.rtlib::__air_raytracing_impl_intersect_instancing_triangle_data_world_space_data_primitive_motion_instance_motion
MTLRaytracingRuntime.rtlib,__air_raytracing_impl_intersect_instancing_world_space_data,1,8,3,0,2,air.any;air.dot;air.fast_fabs;air.fast_fmax;air.fast_fmin;air.fma;air.get_function_pointer_visible_function_table;air.is_null_visible_function_table,,apple_rtlib_ir,lib/darwin/MTLRaytracingRuntime.rtlib::__air_raytracing_impl_intersect_instancing_world_space_data
MTLRaytracingRuntime.rtlib,__air_raytracing_impl_intersect_instancing_world_space_data_instance_motion,1,11,3,0,4,air.any;air.convert.f.f32.s;air.convert.s.i32.f;air.dot;air.fast_fabs;air.fast_floor;air.fast_fmax;air.fast_fmin;air.fma;air.get_function_pointer_visible_function_table;air.is_null_visible_function_table,,apple_rtlib_ir,lib/darwin/MTLRaytracingRuntime.rtlib::__air_raytracing_impl_intersect_instancing_world_space_data_instance_motion
MTLRaytracingRuntime.rtlib,__air_raytracing_impl_intersect_instancing_world_space_data_primitive_motion,1,13,3,0,2,air.any;air.convert.f.f32.s;air.convert.s.i32.f;air.dot;air.fast_clamp;air.fast_fabs;air.fast_floor;air.fast_fmax;air.fast_fmin;air.fma;air.get_function_pointer_visible_function_table;air.is_null_visible_function_table,,apple_rtlib_ir,lib/darwin/MTLRaytracingRuntime.rtlib::__air_raytracing_impl_intersect_instancing_world_space_data_primitive_motion
MTLRaytracingRuntime.rtlib,__air_raytracing_impl_intersect_instancing_world_space_data_primitive_motion_instance_motion,1,13,3,0,4,air.any;air.convert.f.f32.s;air.convert.s.i32.f;air.dot;air.fast_clamp;air.fast_fabs;air.fast_floor;air.fast_fmax;air.fast_fmin;air.fma;air.get_function_pointer_visible_function_table;air.is_null_visible_function_table,,apple_rtlib_ir,lib/darwin/MTLRaytracingRuntime.rtlib::__air_raytracing_impl_intersect_instancing_world_space_data_primitive_motion_instance_motion
MTLRaytracingRuntime.rtlib,__air_raytracing_impl_intersect_multi_level_instancing,1,8,2,0,2,air.any;air.dot;air.fast_fabs;air.fast_fmax;air.fast_fmin;air.fma;air.get_function_pointer_visible_function_table;air.is_null_visible_function_table,,apple_rtlib_ir,lib/darwin/MTLRaytracingRuntime.rtlib::__air_raytracing_impl_intersect_multi_level_instancing
MTLRaytracingRuntime.rtlib,__air_raytracing_impl_intersect_multi_level_instancing_curve_data,1,8,2,0,2,air.any;air.dot;air.fast_fabs;air.fast_fmax;air.fast_fmin;air.fma;air.get_function_pointer_visible_function_table;air.is_null_visible_function_table,,apple_rtlib_ir,lib/darwin/MTLRaytracingRuntime.rtlib::__air_raytracing_impl_intersect_multi_level_instancing_curve_data
MTLRaytracingRuntime.rtlib,__air_raytracing_impl_intersect_multi_level_instancing_curve_data_instance_motion,1,11,2,0,3,air.any;air.convert.f.f32.s;air.convert.s.i32.f;air.dot;air.fast_fabs;air.fast_floor;air.fast_fmax;air.fast_fmin;air.fma;air.get_function_pointer_visible_function_table;air.is_null_visible_function_table,,apple_rtlib_ir,lib/darwin/MTLRaytracingRuntime.rtlib::__air_raytracing_impl_intersect_multi_level_instancing_curve_data_instance_motion
MTLRaytracingRuntime.rtlib,__air_raytracing_impl_intersect_multi_level_instancing_curve_data_primitive_motion,1,13,2,0,2,air.any;air.convert.f.f32.s;air.convert.s.i32.f;air.dot;air.fast_clamp;air.fast_fabs;air.fast_floor;air.fast_fmax;air.fast_fmin;air.fma;air.get_function_pointer_visible_function_table;air.is_null_visible_function_table,,apple_rtlib_ir,lib/darwin/MTLRaytracingRuntime.rtlib::__air_raytracing_impl_intersect_multi_level_instancing_curve_data_primitive_motion
MTLRaytracingRuntime.rtlib,__air_raytracing_impl_intersect_multi_level_instancing_curve_data_primitive_motion_instance_motion,1,13,2,0,3,air.any;air.convert.f.f32.s;air.convert.s.i32.f;air.dot;air.fast_clamp;air.fast_fabs;air.fast_floor;air.fast_fmax;air.fast_fmin;air.fma;air.get_function_pointer_visible_function_table;air.is_null_visible_function_table,,apple_rtlib_ir,lib/darwin/MTLRaytracingRuntime.rtlib::__air_raytracing_impl_intersect_multi_level_instancing_curve_data_primitive_motion_instance_motion
MTLRaytracingRuntime.rtlib,__air_raytracing_impl_intersect_multi_level_instancing_curve_data_world_space_data,1,8,2,0,3,air.any;air.dot;air.fast_fabs;air.fast_fmax;air.fast_fmin;air.fma;air.get_function_pointer_visible_function_table;air.is_null_visible_function_table,,apple_rtlib_ir,lib/darwin/MTLRaytracingRuntime.rtlib::__air_raytracing_impl_intersect_multi_level_instancing_curve_data_world_space_data
MTLRaytracingRuntime.rtlib,__air_raytracing_impl_intersect_multi_level_instancing_curve_data_world_space_data_instance_motion,1,11,2,0,4,air.any;air.convert.f.f32.s;air.convert.s.i32.f;air.dot;air.fast_fabs;air.fast_floor;air.fast_fmax;air.fast_fmin;air.fma;air.get_function_pointer_visible_function_table;air.is_null_visible_function_table,,apple_rtlib_ir,lib/darwin/MTLRaytracingRuntime.rtlib::__air_raytracing_impl_intersect_multi_level_instancing_curve_data_world_space_data_instance_motion
MTLRaytracingRuntime.rtlib,__air_raytracing_impl_intersect_multi_level_instancing_curve_data_world_space_data_primitive_motion,1,13,2,0,3,air.any;air.convert.f.f32.s;air.convert.s.i32.f;air.dot;air.fast_clamp;air.fast_fabs;air.fast_floor;air.fast_fmax;air.fast_fmin;air.fma;air.get_function_pointer_visible_function_table;air.is_null_visible_function_table,,apple_rtlib_ir,lib/darwin/MTLRaytracingRuntime.rtlib::__air_raytracing_impl_intersect_multi_level_instancing_curve_data_world_space_data_primitive_motion
MTLRaytracingRuntime.rtlib,__air_raytracing_impl_intersect_multi_level_instancing_curve_data_world_space_data_primitive_motion_instance_motion,1,13,2,0,4,air.any;air.convert.f.f32.s;air.convert.s.i32.f;air.dot;air.fast_clamp;air.fast_fabs;air.fast_floor;air.fast_fmax;air.fast_fmin;air.fma;air.get_function_pointer_visible_function_table;air.is_null_visible_function_table,,apple_rtlib_ir,lib/darwin/MTLRaytracingRuntime.rtlib::__air_raytracing_impl_intersect_multi_level_instancing_curve_data_world_space_data_primitive_motion_instance_motion
MTLRaytracingRuntime.rtlib,__air_raytracing_impl_intersect_multi_level_instancing_instance_motion,1,11,2,0,3,air.any;air.convert.f.f32.s;air.convert.s.i32.f;air.dot;air.fast_fabs;air.fast_floor;air.fast_fmax;air.fast_fmin;air.fma;air.get_function_pointer_visible_function_table;air.is_null_visible_function_table,,apple_rtlib_ir,lib/darwin/MTLRaytracingRuntime.rtlib::__air_raytracing_impl_intersect_multi_level_instancing_instance_motion
MTLRaytracingRuntime.rtlib,__air_raytracing_impl_intersect_multi_level_instancing_primitive_motion,1,13,2,0,2,air.any;air.convert.f.f32.s;air.convert.s.i32.f;air.dot;air.fast_clamp;air.fast_fabs;air.fast_floor;air.fast_fmax;air.fast_fmin;air.fma;air.get_function_pointer_visible_function_table;air.is_null_visible_function_table,,apple_rtlib_ir,lib/darwin/MTLRaytracingRuntime.rtlib::__air_raytracing_impl_intersect_multi_level_instancing_primitive_motion
MTLRaytracingRuntime.rtlib,__air_raytracing_impl_intersect_multi_level_instancing_primitive_motion_instance_motion,1,13,2,0,3,air.any;air.convert.f.f32.s;air.convert.s.i32.f;air.dot;air.fast_clamp;air.fast_fabs;air.fast_floor;air.fast_fmax;air.fast_fmin;air.fma;air.get_function_pointer_visible_function_table;air.is_null_visible_function_table,,apple_rtlib_ir,lib/darwin/MTLRaytracingRuntime.rtlib::__air_raytracing_impl_intersect_multi_level_instancing_primitive_motion_instance_motion
MTLRaytracingRuntime.rtlib,__air_raytracing_impl_intersect_multi_level_instancing_triangle_data,1,8,2,0,2,air.any;air.dot;air.fast_fabs;air.fast_fmax;air.fast_fmin;air.fma;air.get_function_pointer_visible_function_table;air.is_null_visible_function_table,,apple_rtlib_ir,lib/darwin/MTLRaytracingRuntime.rtlib::__air_raytracing_impl_intersect_multi_level_instancing_triangle_data
MTLRaytracingRuntime.rtlib,__air_raytracing_impl_intersect_multi_level_instancing_triangle_data_curve_data,1,8,2,0,2,air.any;air.dot;air.fast_fabs;air.fast_fmax;air.fast_fmin;air.fma;air.get_function_pointer_visible_function_table;air.is_null_visible_function_table,,apple_rtlib_ir,lib/darwin/MTLRaytracingRuntime.rtlib::__air_raytracing_impl_intersect_multi_level_instancing_triangle_data_curve_data
MTLRaytracingRuntime.rtlib,__air_raytracing_impl_intersect_multi_level_instancing_triangle_data_curve_data_instance_motion,1,11,2,0,3,air.any;air.convert.f.f32.s;air.convert.s.i32.f;air.dot;air.fast_fabs;air.fast_floor;air.fast_fmax;air.fast_fmin;air.fma;air.get_function_pointer_visible_function_table;air.is_null_visible_function_table,,apple_rtlib_ir,lib/darwin/MTLRaytracingRuntime.rtlib::__air_raytracing_impl_intersect_multi_level_instancing_triangle_data_curve_data_instance_motion
MTLRaytracingRuntime.rtlib,__air_raytracing_impl_intersect_multi_level_instancing_triangle_data_curve_data_primitive_motion,1,13,2,0,2,air.any;air.convert.f.f32.s;air.convert.s.i32.f;air.dot;air.fast_clamp;air.fast_fabs;air.fast_floor;air.fast_fmax;air.fast_fmin;air.fma;air.get_function_pointer_visible_function_table;air.is_null_visible_function_table,,apple_rtlib_ir,lib/darwin/MTLRaytracingRuntime.rtlib::__air_raytracing_impl_intersect_multi_level_instancing_triangle_data_curve_data_primitive_motion
MTLRaytracingRuntime.rtlib,__air_raytracing_impl_intersect_multi_level_instancing_triangle_data_curve_data_primitive_motion_instance_motion,1,13,2,0,3,air.any;air.convert.f.f32.s;air.convert.s.i32.f;air.dot;air.fast_clamp;air.fast_fabs;air.fast_floor;air.fast_fmax;air.fast_fmin;air.fma;air.get_function_pointer_visible_function_table;air.is_null_visible_function_table,,apple_rtlib_ir,lib/darwin/MTLRaytracingRuntime.rtlib::__air_raytracing_impl_intersect_multi_level_instancing_triangle_data_curve_data_primitive_motion_instance_motion
