scene,file,symbol,builtin,stage1_source
P06,probe.metal,,__metal_get_num_patch_control_points,manual_needed
P06,probe.metal,,__metal_get_num_samples,manual_needed
P06,probe.metal,,__metal_get_num_samples_depth_2d_ms_array_t,manual_needed
P06,probe.metal,,__metal_get_num_samples_depth_2d_ms_t,manual_needed
P10,probe.metal,,__metal_get_object_to_world_transform_intersection_result,manual_needed
P10,probe.metal,,__metal_get_primitive_acceleration_structure_instance_acceleration_structure,manual_needed
P10,probe.metal,,__metal_get_primitive_data_intersection_result,manual_needed
P10,probe.metal,,__metal_get_primitive_id_intersection_result,manual_needed
P10,probe.metal,,__metal_get_ray_direction_intersection_result,manual_needed
P10,probe.metal,,__metal_get_ray_min_distance_intersection_query,manual_needed
P10,probe.metal,,__metal_get_ray_min_distance_intersection_result,manual_needed
P10,probe.metal,,__metal_get_ray_origin_intersection_result,manual_needed
P06,probe.metal,,__metal_get_read_sampler,manual_needed
P10,probe.metal,,__metal_get_resource_id_instance_acceleration_structure,manual_needed
P10,probe.metal,,__metal_get_resource_id_primitive_acceleration_structure,manual_needed
P06,probe.metal,,__metal_get_sample_position,manual_needed
P06,probe.metal,,__metal_get_sampler,manual_needed
P08,probe.metal,,__metal_get_simdgroup_size,manual_needed
UNASSIGNED,probe.metal,,__metal_get_size_command_buffer,manual_needed
P10,probe.metal,,__metal_get_size_intersection_function_table,manual_needed
P10,probe.metal,,__metal_get_size_visible_function_table,manual_needed
P11,probe.metal,,__metal_get_stride_tensor,manual_needed
P11,probe.metal,,__metal_get_tensor_handle,manual_needed
P10,probe.metal,,__metal_get_triangle_barycentric_coord_intersection_result,manual_needed
P10,probe.metal,,__metal_get_type_intersection_result,manual_needed
P10,probe.metal,,__metal_get_user_instance_id_intersection_result,manual_needed
P06,probe.metal,,__metal_get_vertex_value,manual_needed
P10,probe.metal,,__metal_get_visible_function_table_intersection_function_table,manual_needed
P06,probe.metal,,__metal_get_width_depth_2d_array_t,manual_needed
P06,probe.metal,,__metal_get_width_depth_2d_ms_array_t,manual_needed
P06,probe.metal,,__metal_get_width_depth_2d_ms_t,manual_needed
P06,probe.metal,,__metal_get_width_depth_2d_t,manual_needed
P06,probe.metal,,__metal_get_width_depth_cube_array_t,manual_needed
P06,probe.metal,,__metal_get_width_depth_cube_t,manual_needed
P06,probe.metal,,__metal_get_width_texture_cube_array_t,manual_needed
P06,probe.metal,,__metal_get_width_texture_cube_t,manual_needed
P10,probe.metal,,__metal_get_world_space_ray_direction_intersection_query,manual_needed
P10,probe.metal,,__metal_get_world_space_ray_origin_intersection_query,manual_needed
P10,probe.metal,,__metal_get_world_to_object_transform_intersection_result,manual_needed
P03,probe.metal,probe_p03_ilogb,__metal_ilogb,auto_wrapper
P06,probe.metal,,__metal_imageblock_explicit_data,manual_needed
P06,probe.metal,,__metal_imageblock_explicit_mask_write,manual_needed
P06,probe.metal,,__metal_imageblock_implicit_data,manual_needed
P06,probe.metal,,__metal_imageblock_implicit_mask_write,manual_needed
P06,probe.metal,,__metal_imageblock_implicit_read,manual_needed
P06,probe.metal,,__metal_imageblock_implicit_write,manual_needed
P06,probe.metal,,__metal_imageblock_t,manual_needed
P11,probe.metal,,__metal_init_strided_tensor,manual_needed
P04,probe.metal,probe_p04_insert_bits,__metal_insert_bits,auto_wrapper
P10,probe.metal,,__metal_instance_acceleration_structure_t,manual_needed
P06,probe.metal,,__metal_interpolant_t,manual_needed
P06,probe.metal,,__metal_interpolate_center_no_perspective,manual_needed
P06,probe.metal,,__metal_interpolate_center_perspective,manual_needed
P06,probe.metal,,__metal_interpolate_centroid_no_perspective,manual_needed
P06,probe.metal,,__metal_interpolate_centroid_perspective,manual_needed
P06,probe.metal,,__metal_interpolate_offset_no_perspective,manual_needed
P06,probe.metal,,__metal_interpolate_offset_perspective,manual_needed
P06,probe.metal,,__metal_interpolate_sample_no_perspective,manual_needed
P06,probe.metal,,__metal_interpolate_sample_perspective,manual_needed
P10,probe.metal,,__metal_intersect,manual_needed
P10,probe.metal,,__metal_intersect_direct_access,manual_needed
P10,probe.metal,,__metal_intersection_function_table_t,manual_needed
P10,probe.metal,,__metal_intersection_query_t,manual_needed
P10,probe.metal,,__metal_intersection_result_t,manual_needed
P10,probe.metal,,__metal_is_candidate_non_opaque_bounding_box_intersection_query,manual_needed
P10,probe.metal,,__metal_is_candidate_triangle_front_facing_intersection_query,manual_needed
P10,probe.metal,,__metal_is_committed_triangle_front_facing_intersection_query,manual_needed
P10,probe.metal,,__metal_is_equal_function_handle,manual_needed
P05,probe.metal,,__metal_is_function_constant_defined,manual_needed
P06,probe.metal,,__metal_is_null_depth_2d_array_t,manual_needed
P06,probe.metal,,__metal_is_null_depth_2d_ms_array_t,manual_needed
P06,probe.metal,,__metal_is_null_depth_2d_ms_t,manual_needed
P06,probe.metal,,__metal_is_null_depth_2d_t,manual_needed
P06,probe.metal,,__metal_is_null_depth_cube_array_t,manual_needed
P06,probe.metal,,__metal_is_null_depth_cube_t,manual_needed
P10,probe.metal,,__metal_is_null_function_handle,manual_needed
P10,probe.metal,,__metal_is_null_instance_acceleration_structure,manual_needed
P10,probe.metal,,__metal_is_null_intersection_function_table,manual_needed
P10,probe.metal,,__metal_is_null_primitive_acceleration_structure,manual_needed
P11,probe.metal,,__metal_is_null_tensor,manual_needed
P06,probe.metal,,__metal_is_null_texture_1d_array_t,manual_needed
P06,probe.metal,,__metal_is_null_texture_1d_t,manual_needed
P06,probe.metal,,__metal_is_null_texture_2d_array_t,manual_needed
P06,probe.metal,,__metal_is_null_texture_2d_ms_array_t,manual_needed
P06,probe.metal,,__metal_is_null_texture_2d_ms_t,manual_needed
P06,probe.metal,,__metal_is_null_texture_2d_t,manual_needed
P06,probe.metal,,__metal_is_null_texture_3d_t,manual_needed
P06,probe.metal,,__metal_is_null_texture_buffer_1d_t,manual_needed
P06,probe.metal,,__metal_is_null_texture_cube_array_t,manual_needed
P06,probe.metal,,__metal_is_null_texture_cube_t,manual_needed
P10,probe.metal,,__metal_is_triangle_front_facing_intersection_result,manual_needed
P09,probe.metal,,__metal_is_uniform,manual_needed
P11,probe.metal,,__metal_load_tensor,manual_needed
P04,probe.metal,probe_p04_madhi,__metal_madhi,auto_wrapper
P04,probe.metal,probe_p04_madsat,__metal_madsat,auto_wrapper
P06,probe.metal,,__metal_map_physical_to_screen_coordinates,manual_needed
P06,probe.metal,,__metal_map_screen_to_physical_coordinates,manual_needed
P04,probe.metal,probe_p04_max3,__metal_max3,auto_wrapper
P04,probe.metal,probe_p04_median3,__metal_median3,auto_wrapper
P11,probe.metal,,__metal_mesh_grid_properties_t,manual_needed
P11,probe.metal,,__metal_mesh_t,manual_needed
P04,probe.metal,probe_p04_min3,__metal_min3,auto_wrapper
P04,probe.metal,probe_p04_mulhi,__metal_mulhi,auto_wrapper
P10,probe.metal,,__metal_next_intersection_query,manual_needed
P13,probe.metal,,__metal_os_log,manual_needed
P05,probe.metal,,__metal_pack_snorm1x16,manual_needed
P05,probe.metal,,__metal_pack_snorm1x8,manual_needed
P05,probe.metal,probe_p05_pack_float_to_snorm2x16,__metal_pack_snorm2x16,auto_wrapper
P05,probe.metal,,__metal_pack_snorm2x8,manual_needed
P05,probe.metal,,__metal_pack_snorm4x16,manual_needed
P05,probe.metal,probe_p05_pack_float_to_snorm4x8,__metal_pack_snorm4x8,auto_wrapper
P05,probe.metal,probe_p05_pack_float_to_snorm10a2,__metal_pack_snorm_rgb10a2,auto_wrapper
P05,probe.metal,,__metal_pack_unorm1x16,manual_needed
P05,probe.metal,,__metal_pack_unorm1x8,manual_needed
P05,probe.metal,probe_p05_pack_float_to_unorm2x16,__metal_pack_unorm2x16,auto_wrapper
P05,probe.metal,,__metal_pack_unorm2x8,manual_needed
P05,probe.metal,,__metal_pack_unorm4x16,manual_needed
P05,probe.metal,probe_p05_pack_float_to_unorm4x8,__metal_pack_unorm4x8,auto_wrapper
P05,probe.metal,probe_p05_pack_float_to_srgb_unorm4x8,__metal_pack_unorm4x8_srgb,auto_wrapper
P05,probe.metal,,__metal_pack_unorm_rg11b10f,manual_needed
P05,probe.metal,probe_p05_pack_float_to_unorm10a2,__metal_pack_unorm_rgb10a2,auto_wrapper
P05,probe.metal,probe_p05_pack_float_to_unorm565,__metal_pack_unorm_rgb565,auto_wrapper
P05,probe.metal,,__metal_pack_unorm_rgb9e5,manual_needed
P06,probe.metal,,__metal_patch_control_point_t,manual_needed
P10,probe.metal,,__metal_primitive_acceleration_structure_t,manual_needed
P08,probe.metal,,__metal_quad_active_threads_mask,manual_needed
P08,probe.metal,,__metal_quad_all,manual_needed
P08,probe.metal,,__metal_quad_and,manual_needed
P08,probe.metal,,__metal_quad_any,manual_needed
P08,probe.metal,,__metal_quad_ballot,manual_needed
P08,probe.metal,,__metal_quad_broadcast,manual_needed
P08,probe.metal,,__metal_quad_broadcast_first,manual_needed
P08,probe.metal,,__metal_quad_is_first,manual_needed
P08,probe.metal,,__metal_quad_is_helper_thread,manual_needed
P08,probe.metal,,__metal_quad_max,manual_needed
P08,probe.metal,,__metal_quad_min,manual_needed
P08,probe.metal,,__metal_quad_or,manual_needed
P08,probe.metal,,__metal_quad_prefix_exclusive_product,manual_needed
P08,probe.metal,,__metal_quad_prefix_exclusive_sum,manual_needed
P08,probe.metal,,__metal_quad_prefix_inclusive_product,manual_needed
P08,probe.metal,,__metal_quad_prefix_inclusive_sum,manual_needed
P08,probe.metal,,__metal_quad_product,manual_needed
P08,probe.metal,,__metal_quad_shuffle,manual_needed
P08,probe.metal,,__metal_quad_shuffle_and_fill_down,manual_needed
P08,probe.metal,,__metal_quad_shuffle_and_fill_up,manual_needed
P08,probe.metal,,__metal_quad_shuffle_down,manual_needed
P08,probe.metal,,__metal_quad_shuffle_rotate_down,manual_needed
P08,probe.metal,,__metal_quad_shuffle_rotate_up,manual_needed
P08,probe.metal,,__metal_quad_shuffle_up,manual_needed
P08,probe.metal,,__metal_quad_shuffle_xor,manual_needed
P08,probe.metal,,__metal_quad_sum,manual_needed
P08,probe.metal,,__metal_quad_vote_all,manual_needed
P08,probe.metal,,__metal_quad_vote_any,manual_needed
P08,probe.metal,,__metal_quad_xor,manual_needed
P06,probe.metal,,__metal_read_depth_2d_array_t,manual_needed
P06,probe.metal,,__metal_read_depth_2d_ms_array_t,manual_needed
P06,probe.metal,,__metal_read_depth_2d_ms_t,manual_needed
P06,probe.metal,,__metal_read_depth_2d_t,manual_needed
P06,probe.metal,,__metal_read_depth_cube_array_t,manual_needed
P06,probe.metal,,__metal_read_depth_cube_t,manual_needed
P10,probe.metal,,__metal_release_intersect_payload,manual_needed
P10,probe.metal,,__metal_release_intersection_result,manual_needed
UNASSIGNED,probe.metal,,__metal_render_pipeline_state_t,manual_needed
UNASSIGNED,probe.metal,,__metal_reset_compute_command,manual_needed
P10,probe.metal,,__metal_reset_intersection_query,manual_needed
UNASSIGNED,probe.metal,,__metal_reset_render_command,manual_needed
P04,probe.metal,probe_p04_reverse_bits,__metal_reverse_bits,auto_wrapper
P06,probe.metal,,__metal_sample_compare_depth_2d_array_t,manual_needed
P06,probe.metal,,__metal_sample_compare_depth_2d_array_t_grad,manual_needed
P06,probe.metal,,__metal_sample_compare_depth_2d_t,manual_needed
P06,probe.metal,,__metal_sample_compare_depth_2d_t_grad,manual_needed
P06,probe.metal,,__metal_sample_compare_depth_cube_array_t,manual_needed
P06,probe.metal,,__metal_sample_compare_depth_cube_array_t_grad,manual_needed
P06,probe.metal,,__metal_sample_compare_depth_cube_t,manual_needed
P06,probe.metal,,__metal_sample_compare_depth_cube_t_grad,manual_needed
P06,probe.metal,,__metal_sample_depth_2d_array_t,manual_needed
P06,probe.metal,,__metal_sample_depth_2d_array_t_grad,manual_needed
P06,probe.metal,,__metal_sample_depth_2d_t,manual_needed
P06,probe.metal,,__metal_sample_depth_2d_t_grad,manual_needed
P06,probe.metal,,__metal_sample_depth_cube_array_t,manual_needed
P06,probe.metal,,__metal_sample_depth_cube_array_t_grad,manual_needed
P06,probe.metal,,__metal_sample_depth_cube_t,manual_needed
P06,probe.metal,,__metal_sample_depth_cube_t_grad,manual_needed
P06,probe.metal,,__metal_sample_texture_2d_array_t_grad,manual_needed
P06,probe.metal,,__metal_sample_texture_2d_t_grad,manual_needed
P06,probe.metal,,__metal_sample_texture_3d_t_grad,manual_needed
P06,probe.metal,,__metal_sample_texture_cube_array_t_grad,manual_needed
P06,probe.metal,,__metal_sample_texture_cube_t_grad,manual_needed
